lat,lon,yieldchange_255,gapchange_255
-15.70880031585693,34.83010101318359,-15.985156,7.9461761
-15.7088,34.8301,-18.457535,8.8319006
-15.7071,35.6456,-15.936147,5.5860896
-15.70709991455078,35.64559936523438,-13.532988,4.5483866
-15.70660018920898,35.16799926757813,-13.458822,5.3119702
-15.70580005645752,35.33879852294922,-9.2494736,2.758404
-15.70549964904785,35.68080139160156,-10.739381,3.7340188
-15.69649982452393,35.53519821166992,-10.262794,3.4108317
-15.69449996948242,35.05229949951172,-8.4195728,2.6602285
-15.69309997558594,35.40739822387695,-9.2874594,3.0289874
-15.69229984283447,35.19710159301758,-15.175445,5.1293097
-15.69180011749268,35.04840087890625,-6.341013,1.9894105
-15.69159984588623,35.13570022583008,-15.229061,5.2289724
-15.68410015106201,35.65219879150391,-11.43055,3.9640219
-15.68270015716553,34.50500106811523,-22.95528,12.500226
-15.67800045013428,35.19459915161133,-15.175445,5.0439682
-15.66909980773926,34.93519973754883,-17.848021,8.781311
-15.6689,35.589,-13.094338,4.3503923
-15.66889953613281,35.5890007019043,-10.659199,3.2118456
-15.66479969024658,35.72909927368164,-10.235318,3.3349638
-15.65880012512207,34.52299880981445,-23.109186,11.608969
-15.656745,35.307437,-12.528049,4.6631994
-15.65629959106445,35.26979827880859,-10.657665,3.6110232
-15.6556,35.0184,-7.7962265,2.6074553
-15.65559959411621,35.01839828491211,-5.1100669,1.2824222
-15.65559959411621,35.68610000610352,-10.81309,3.7084582
-15.65530014038086,35.0192985534668,-5.1100216,1.5614864
-15.64879989624023,34.96770095825195,-17.875652,7.2900944
-15.64830017089844,34.43149948120117,-10.961027,4.2545724
-15.64750003814697,34.9010009765625,-17.349585,7.9136419
-15.6474,35.3431,-12.355701,3.8372035
-15.64739990234375,35.34310150146484,-9.9219027,3.7501676
-15.63230037689209,34.54899978637695,-22.558134,12.424925
-15.63099956512451,35.6973991394043,-10.589946,3.6778362
-15.63080024719238,34.64410018920898,-20.426186,11.996578
-15.62979984283447,35.7234001159668,-10.276506,3.578655
-15.61460018157959,34.52370071411133,-23.503468,10.695001
-15.61040019989014,34.49729919433594,-7.5190434,2.8190641
-15.60949993133545,34.97060012817383,-17.669294,8.2636719
-15.60820007324219,35.18820190429688,-12.242622,3.8577883
-15.60700035095215,34.50809860229492,-23.503468,10.5209
-15.6068000793457,34.51419830322266,-23.503468,12.99879
-15.6058,34.5184,-25.762209,12.985021
-15.60579967498779,34.51839828491211,-23.503468,12.039607
-15.60130023956299,35.24039840698242,-9.2473097,3.089087
-15.59889984130859,34.51599884033203,-23.863934,12.112598
-15.59650039672852,35.39929962158203,-10.354573,3.039968
-15.59619998931885,35.62710189819336,-10.15102,3.1788864
-15.59609985351563,34.56290054321289,-19.827564,10.359983
-15.59109973907471,35.25859832763672,-12.404835,4.2929401
-15.58530044555664,35.13290023803711,-12.328532,4.2109942
-15.58440017700195,34.45080184936523,-10.422579,4.1460586
-15.58090019226074,35.07659912109375,-6.0817599,2.0236425
-15.5763,35.5519,-12.86263,4.4364963
-15.5762996673584,35.55189895629883,-10.406388,3.7115841
-15.57349967956543,35.19490051269531,-12.066065,4.0359397
-15.56980037689209,35.42559814453125,-9.7775087,3.4869053
-15.5698,35.4256,-12.242957,4.2523909
-15.56779956817627,34.47010040283203,-9.4070892,3.4068944
-15.56480026245117,35.20169830322266,-11.414204,4.4380927
-15.56400012969971,35.11579895019531,-7.9710021,2.4808135
-15.55480003356934,35.79460144042969,-10.455035,4.1484079
-15.54619979858398,34.85089874267578,-13.376912,7.1465545
-15.54419994354248,34.67169952392578,-21.799988,11.29773
-15.52980041503906,35.00699996948242,-3.5839586,1.1221876
-15.52630043029785,35.67050170898438,-10.125354,3.2974317
-15.51900005340576,35.31760025024414,-11.835608,3.9259853
-15.519,35.3176,-14.298121,7.5516829
-15.5147,35.1047,-12.357163,4.0900474
-15.51469993591309,35.10469818115234,-9.8001785,3.1237779
-15.51200008392334,35.58610153198242,-9.7689476,3.2384524
-15.507427,35.167488,-15.346607,5.9574814
-15.50629997253418,34.77859878540039,-8.73456,3.5721679
-15.50419998168945,34.50799942016602,-24.902983,12.1446
-15.50139999389648,34.59450149536133,-19.087223,10.391192
-15.48939990997314,34.44179916381836,-10.331081,3.6531196
-15.48820018768311,35.55699920654297,-11.779761,4.7676191
-15.4882,35.557,-14.209765,5.12147
-15.48289966583252,35.35770034790039,-6.8504,2.0341446
-15.48190021514893,34.92259979248047,-22.79674,12.579914
-15.48079967498779,34.5093994140625,-5.6179132,1.8333696
-15.47239971160889,34.98699951171875,-24.437695,11.529943
-15.46590042114258,34.6796989440918,-2.6818314,.89471996
-15.4627,35.1595,-22.622711,9.0825415
-15.46269989013672,35.15950012207031,-20.3514,7.2462511
-15.45919990539551,34.50460052490234,-8.224164,3.1448569
-15.45670032501221,34.55989837646484,-4.267148,1.361026
-15.44890022277832,34.56740188598633,-5.9303141,2.0322936
-15.44110012054443,34.79380035400391,-17.231878,9.2870255
-15.43379974365234,34.48889923095703,-8.5817032,2.6460884
-15.43169975280762,35.47969818115234,-4.4685674,1.5543407
-15.43080043792725,35.37829971313477,-6.5305815,1.9924034
-15.42889976501465,34.79819869995117,-17.231859,9.060626
-15.42879962921143,34.81760025024414,-19.526461,9.6960478
-15.42790031433105,35.20259857177734,-22.945654,9.8363628
-15.4239,34.8991,-23.718195,11.724721
-15.42389965057373,34.89910125732422,-21.455824,10.612812
-15.41839981079102,34.75350189208984,-17.812071,8.9532366
-15.41600036621094,35.32360076904297,-9.5629644,2.8298426
-15.41419982910156,35.39410018920898,-6.1340084,1.7939454
-15.41300010681152,35.3114013671875,-9.5629644,2.6307685
-15.41049957275391,35.31150054931641,-9.5630074,3.0978231
-15.40939998626709,35.30870056152344,-9.5629644,2.9245386
-15.4042,35.3314,-11.113318,3.9121506
-15.40419960021973,35.33140182495117,-8.5265865,3.7107456
-15.40340042114258,35.32059860229492,-9.5629644,2.7212749
-15.4002,35.3405,-11.113318,3.7511261
-15.40019989013672,35.34049987792969,-8.5265865,3.0577548
-15.3994,35.3127,-13.437238,4.2172332
-15.39939975738525,35.31269836425781,-10.87994,3.2661195
-15.39920043945313,35.31840133666992,-10.87994,3.7878489
-15.3992,35.3184,-13.437238,5.3067188
-15.39900016784668,35.32049942016602,-10.879983,3.2970188
-15.399,35.3205,-13.437238,5.7119837
-15.39570045471191,35.03200149536133,-10.650764,4.2143259
-15.39529991149902,34.65069961547852,-6.6825294,2.0345266
-15.39350032806396,35.31589889526367,-10.879983,4.0060234
-15.39290046691895,35.22069931030273,-15.169215,5.3277221
-15.39050006866455,35.29439926147461,-13.183471,4.0910416
-15.3905,35.2944,-15.691836,4.7581429
-15.38930034637451,35.31660079956055,-10.879983,3.7652833
-15.3888,35.3576,-9.7574587,2.8566358
-15.3887996673584,35.35760116577148,-7.1435356,2.0549312
-15.38700008392334,35.32590103149414,-8.6189222,3.5107641
-15.3858003616333,35.30929946899414,-10.879983,3.3818395
-15.38269996643066,34.6797981262207,-5.6371732,2.0581148
-15.3824,35.3423,-11.213881,5.1071658
-15.382399559021,35.34230041503906,-8.6189222,2.8555026
-15.38129997253418,34.9114990234375,-23.13545,12.171262
-15.37930011749268,35.48270034790039,-3.9399259,1.3574241
-15.37870025634766,35.34209823608398,-8.6189222,3.1683569
-15.37870025634766,35.34270095825195,-8.6188793,2.9948938
-15.37839984893799,35.34930038452148,-8.6189222,3.0360222
-15.37779998779297,35.35409927368164,-7.1435356,2.6230204
-15.3774995803833,35.37210083007813,-7.1435795,1.9489988
-15.3745002746582,35.29800033569336,-23.186014,9.4372816
-15.37360000610352,35.36439895629883,-8.4191799,2.4577372
-15.3736,35.3644,-11.011707,3.9699185
-15.36639976501465,35.5802001953125,-10.220914,3.7891192
-15.36200046539307,34.7046012878418,-7.9485312,2.8472362
-15.35799980163574,35.42169952392578,-5.0650806,1.7150668
-15.35149955749512,34.79850006103516,-19.778444,11.1452
-15.3435001373291,34.58309936523438,-16.610062,6.4017024
-15.33730030059814,34.68579864501953,-8.6836939,2.6106133
-15.33080005645752,34.89089965820313,-23.341396,12.360826
-15.32180023193359,34.98469924926758,-23.37816,11.094916
-15.31700038909912,35.10609817504883,-9.8312702,4.3235655
-15.317,35.1061,-12.351605,4.8076406
-15.31089973449707,35.35660171508789,-14.075974,4.6743102
-15.30300045013428,35.11669921875,-9.8312912,4.1779528
-15.29609966278076,35.06990051269531,-9.8846121,4.1278467
-15.29010009765625,34.7135009765625,-8.8335333,2.8169057
-15.28279972076416,34.84429931640625,-21.9781,9.9008007
-15.26580047607422,35.46820068359375,-1.9068626,.6402427
-15.23200035095215,35.20510101318359,-16.461334,6.6916776
-15.2318000793457,35.3223991394043,-28.48311,11.62549
-15.2318,35.3224,-30.637959,13.142951
-15.23149967193604,34.60219955444336,-10.013474,3.294179
-15.23009967803955,35.13430023193359,-14.601014,6.583178
-15.21909999847412,35.4275016784668,-8.1472425,2.7594845
-15.21479988098145,34.89569854736328,-14.087527,5.7396307
-15.17520046234131,35.50070190429688,-8.9863596,3.0266993
-15.17500019073486,35.33810043334961,-11.894528,4.0924363
-15.175,35.3381,-14.37814,4.5977087
-15.17020034790039,34.61249923706055,-9.411128,2.841306
-15.13000011444092,35.18989944458008,-14.543516,6.1296678
-15.11830043792725,34.93190002441406,-14.709224,6.649188
-15.09490013122559,34.85469818115234,-14.422468,5.8408365
-15.08740043640137,35.0901985168457,-17.131887,7.4163246
-15.07660007476807,35.23009872436523,-15.078841,8.0300198
-15.0706,35.1704,-18.096687,8.4512253
-15.07059955596924,35.1703987121582,-15.78708,7.3879099
-15.05259990692139,34.91939926147461,-14.920424,6.3718624
-15.05130004882813,35.46049880981445,-7.4748464,2.5232964
-15.0513,35.4605,-10.004119,3.0906203
-15.04730033874512,35.29219818115234,-5.2598972,1.7975624
-15.04570007324219,34.61650085449219,-8.8614378,2.4556277
-15.02999973297119,34.96829986572266,-15.392127,6.3114591
-15.02009963989258,35.07749938964844,-17.916016,7.8615408
-15.01910018920898,34.99929809570313,-15.353267,6.5593395
-15.00730037689209,35.21139907836914,-14.963538,6.0402079
-14.9969,35.5521,-11.641212,4.0934672
-14.99689960479736,35.55210113525391,-9.198657,3.1609089
-14.99429988861084,35.5973014831543,-9.1124973,2.8079441
-14.99320030212402,35.51279830932617,-9.6744566,3.5323193
-14.99100017547607,34.86050033569336,-10.4412,3.8156295
-14.98770046234131,34.95989990234375,-10.997618,4.2278266
-14.98149967193604,34.94290161132813,-11.171789,3.9322143
-14.96269989013672,35.20069885253906,-13.444626,5.9252405
-14.95330047607422,34.95449829101563,-10.864066,3.9235861
-14.9533,34.9545,-13.28744,4.7197089
-14.93190002441406,34.83290100097656,-10.706644,3.6408155
-14.92580032348633,35.01649856567383,-16.772259,7.2014132
-14.9258,35.0165,-19.042454,7.0474949
-14.89420032501221,35.67959976196289,-10.248522,4.0231972
-14.890700340271,35.44400024414063,-14.211647,6.4493952
-14.8874,35.1158,-18.346565,8.5192461
-14.88739967346191,35.11579895019531,-16.101414,7.7088199
-14.88529968261719,35.63539886474609,-10.189014,3.7658367
-14.87829971313477,35.24349975585938,-12.79496,5.7128744
-14.87230014801025,35.74629974365234,-10.181691,3.3241429
-14.86569976806641,34.86220169067383,-10.889544,4.0842171
-14.8572998046875,35.13550186157227,-14.767687,5.8238645
-14.8515,34.6402,-7.9966259,2.728682
-14.85149955749512,34.64020156860352,-5.3182011,1.5333515
-14.84490013122559,35.63710021972656,-10.838964,4.0027037
-14.8346996307373,34.70510101318359,-.82290655,.2147394
-14.82989978790283,35.12350082397461,-14.98827,6.455061
-14.82190036773682,35.52629852294922,-12.059377,3.7206702
-14.819899559021,34.59500122070313,-11.610365,3.8666394
-14.81980037689209,34.57659912109375,-11.610365,3.5356874
-14.81089973449707,35.25149917602539,-13.657681,6.1041822
-14.80850028991699,34.61830139160156,-8.7629948,2.6714432
-14.80410003662109,34.91120147705078,-9.926198,4.0440197
-14.80319976806641,34.99750137329102,-11.531725,4.4054303
-14.7689,34.6461,-4.972733,1.6156448
-14.76889991760254,34.64609909057617,-2.2452054,.68640411
-14.76879978179932,35.03150177001953,-16.318525,7.7475324
-14.76049995422363,35.70299911499023,-11.047937,4.2797451
-14.75730037689209,35.67480087280273,-11.991145,4.0138664
-14.75189971923828,35.57979965209961,-12.022531,4.1134548
-14.75100040435791,35.17890167236328,-11.87207,4.8808699
-14.74670028686523,35.56809997558594,-8.5878925,2.5526118
-14.73369979858398,34.83919906616211,-10.358506,3.864773
-14.7246,35.7083,-11.004153,3.4255066
-14.72459983825684,35.70830154418945,-8.6027985,3.1856682
-14.720445,35.057471,-17.031954,5.9329691
-14.71770000457764,34.69029998779297,-8.720089,3.3651421
-14.70740032196045,35.80670166015625,-12.068119,4.2031212
-14.7074,35.8067,-14.394143,5.3383574
-14.70209980010986,35.43980026245117,-11.869486,5.4061971
-14.6999,35.608,-11.419906,4.2466044
-14.69989967346191,35.60800170898438,-9.0315914,3.2760575
-14.67640018463135,34.75299835205078,-16.243954,6.4390731
-14.66639995574951,34.66450119018555,-6.3058143,2.0460854
-14.6514,34.6256,-9.0222216,3.2191133
-14.65139961242676,34.6255989074707,-6.4462175,1.8444853
-14.63609981536865,34.7322998046875,-.57260931,.15334427
-14.63000011444092,35.10329818725586,-16.338434,5.9567151
-14.63,35.1033,-18.587221,7.0454154
-14.612306,34.748982,-2.3916008,.89181298
-14.59420013427734,35.65169906616211,-6.1987967,2.0195727
-14.58119964599609,34.59109878540039,-4.4497066,1.3596768
-14.53750038146973,34.79750061035156,-9.1284008,3.6937394
-14.5250997543335,35.38819885253906,-9.1788244,4.406497
-14.5244,35.0888,-14.855794,5.9119616
-14.52439975738525,35.08879852294922,-12.549443,5.052577
-14.50730037689209,34.50329971313477,-17.421949,5.7304473
-14.50430011749268,35.20560073852539,-5.4774384,2.2977266
-14.50360012054443,34.6593017578125,2.0717595,-.56058222
-14.5036,34.6593,-.59185618,.16851304
-14.49120044708252,35.60630035400391,-7.2709227,2.3500295
-14.4912,35.6063,-9.6354694,3.164736
-14.47910022735596,34.82619857788086,-13.218776,7.0437517
-14.4791,34.8262,-15.491981,6.2195706
-14.4717,35.6096,-9.3705149,3.1661632
-14.47169971466064,35.60960006713867,-7.0009856,1.9440708
-14.46749973297119,35.29100036621094,-.5129962,.22139817
-14.464599609375,34.0724983215332,-7.7893233,2.431303
-14.42650032043457,35.25759887695313,-.61645448,.30854535
-14.4265,35.2576,-3.0824535,1.094341
-14.4136,34.6106,-17.196804,9.2045879
-14.41359996795654,34.61059951782227,-14.983344,7.1583266
-14.41030025482178,34.02980041503906,-7.142694,2.3606544
-14.40880012512207,34.17509841918945,-9.7253094,3.2199836
-14.39159965515137,35.44820022583008,-11.752834,3.914952
-14.390712,34.328241,-13.24542,4.3395209
-14.38339996337891,35.58629989624023,-6.9440732,2.1282959
-14.3814001083374,34.32630157470703,-10.637811,3.9338
-14.3763,34.0394,-9.539114,3.1422563
-14.37629985809326,34.03939819335938,-6.8238792,2.5202067
-14.37170028686523,33.92470169067383,-9.382268,3.4342582
-14.3621997833252,33.71490097045898,-8.3775539,2.782244
-14.35560035705566,34.57929992675781,-14.781036,7.6604543
-14.3556,34.5793,-17.011618,9.1386671
-14.35219955444336,35.31890106201172,-6.2573719,2.1338446
-14.3487,34.404,-13.178131,4.4546165
-14.34869956970215,34.40399932861328,-10.556643,3.8429091
-14.33539962768555,33.82379913330078,-9.4820719,3.1732407
-14.33539962768555,34.3036994934082,-12.760856,4.3599606
-14.33530044555664,33.97589874267578,-9.7724323,3.3340156
-14.3353,33.9759,-12.393682,4.4166565
-14.32520008087158,35.42549896240234,-10.923488,3.6676676
-14.3252,35.4255,-13.193944,4.6608019
-14.31919956207275,35.08599853515625,-14.766549,6.169889
-14.30599975585938,34.35829925537109,-9.6984873,3.7824914
-14.2996,33.9032,-12.197752,4.4532495
-14.29959964752197,33.9031982421875,-9.5807734,2.875937
-14.2992000579834,34.11259841918945,-5.6531906,1.9013968
-14.2992,34.1126,-8.3978233,2.8838999
-14.283389,34.155916,-9.2803221,3.017375
-14.27939987182617,34.80929946899414,-11.353166,4.9630675
-14.27490043640137,33.75970077514648,-9.8525076,3.4701471
-14.2749,33.7597,-12.463375,4.5474348
-14.268989,33.760958,-12.463375,4.1996126
-14.26710033416748,35.43149948120117,-11.196565,4.0178714
-14.26290035247803,33.69359970092773,-7.0055532,2.2937887
-14.26000022888184,33.79830169677734,-10.13988,3.4999273
-14.26,33.7983,-12.737973,3.8267949
-14.2455997467041,34.58689880371094,-19.792557,11.411422
-14.24139976501465,34.01430130004883,-8.6941004,3.0497091
-14.23950004577637,34.12770080566406,-8.4637547,2.515137
-14.22140026092529,34.5349006652832,-20.323423,10.840283
-14.22019958496094,34.1614990234375,-9.1484613,3.0405211
-14.208245,33.721982,-13.729928,5.0082064
-14.20419979095459,34.03340148925781,-8.1082525,2.6053908
-14.2021,34.3656,-20.065588,7.2610545
-14.20209980010986,34.3656005859375,-17.676439,5.6141315
-14.19719982147217,34.88259887695313,-17.259817,8.3389921
-14.18649959564209,33.55289840698242,-8.7362785,2.7723985
-14.1601,34.0345,-10.987814,3.7198021
-14.16009998321533,34.03450012207031,-8.3637466,2.5344644
-14.15499973297119,33.74570083618164,-11.704346,3.843657
-14.15120029449463,34.40140151977539,-11.577357,4.1136088
-14.14529991149902,33.88579940795898,-10.216205,3.3744323
-14.1404,35.2154,-19.941158,10.641806
-14.14039993286133,35.21540069580078,-17.922514,10.75129
-14.1294002532959,33.68740081787109,-10.727122,3.7340703
-14.116701,35.220718,-20.09535,9.8965006
-14.1078,34.2701,-18.914131,6.4154634
-14.1077995300293,34.27009963989258,-16.521183,5.9605384
-14.1066,35.4117,-9.9091873,3.4941037
-14.10659980773926,35.41170120239258,-7.5971527,2.4461236
-14.10449981689453,34.00180053710938,-9.4001989,3.203074
-14.10249996185303,33.51739883422852,-8.3809175,2.6032503
-14.089599609375,34.52199935913086,-21.616518,10.88347
-14.06190013885498,33.68479919433594,-10.586705,3.4956977
-14.06190013885498,33.83229827880859,-9.2030296,2.9112332
-14.05930042266846,33.30839920043945,-8.5925999,2.9416003
-14.0593,33.3084,-11.253542,3.9648342
-14.05480003356934,33.70769882202148,-10.455292,3.6012886
-14.0548,33.7077,-12.995489,4.7159681
-14.05309963226318,33.95970153808594,-9.6428804,3.0829854
-14.05210018157959,33.49430084228516,-8.9704094,2.8252416
-14.04899978637695,34.20700073242188,-8.0923023,3.0387185
-14.03339958190918,33.84519958496094,-9.6446905,3.0166943
-14.033,33.5159,-12.872892,4.4262872
-14.03299999237061,33.51589965820313,-10.312694,3.3288267
-14.02610015869141,34.2599983215332,-14.168929,5.0129256
-14.0261,34.26,-16.618254,5.7052941
-14.0239,33.778,-12.181925,3.3400085
-14.02350044250488,34.11370086669922,-8.3871212,2.3458707
-14.023,34.0863,-12.975698,4.3738008
-14.02299976348877,34.08629989624023,-10.459561,3.2289565
-14.02089977264404,33.77460098266602,-9.0676737,2.8203895
-14.01780033111572,34.48949813842773,1.650357,-.52473611
-14.01589965820313,33.82699966430664,-9.9777231,3.3673477
-14.0153,34.0639,-10.936059,3.7003119
-14.01529979705811,34.06389999389648,-8.3572798,2.7679098
-14.011,33.7281,-12.716333,4.969111
-14.01099967956543,33.72809982299805,-10.197322,3.4514918
-14.00730037689209,33.82440185546875,-10.045692,3.6386998
